"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-07",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-08","2.01",,,,,,"0.00","0.0","0.0",,"78","67",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-09","2.91",,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-10","4.92",,,,,,"0.00","0.0","0.0",,"59","42","59",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-11","0.89",,,,,,"0.00","0.0","0.0",,"66","48","62",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-12","6.04",,,,,,"0.80","0.0","0.0",,"70","52","66",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-13","6.04",,,,,,"0.00","0.0","0.0",,"70","52","66",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-14",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-15","2.91",,,,,,"0.00","0.0","0.0",,"48","38","44",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-16","2.91",,,,,,"2.20","0.0","0.0",,"46","37","41",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-17","8.05",,,,,,"0.00","0.0","0.0",,"51","39","41",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-18","12.97",,,,,,"0.00","0.0","0.0",,"47","38","44",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-19","6.93",,,,,,"0.00","0.0","0.0",,"45","35","41",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-20","8.95",,,,,,"0.00","0.0","0.0",,"44","32","36",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-21","6.93",,,,,,"0.00","0.0","0.0",,"43","33",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-22","6.04",,,,,,"0.00","0.0","0.0",,"52","35","44",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-23","0.89",,,,,,"0.00","0.0","0.0",,"52","38","50",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-24","6.93",,,,,,"0.00","0.0","0.0",,"58","42","53",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-25","6.04",,,,,,"0.00","0.0","0.0",,"55","43","50",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-26","6.04",,,,,,"0.00","0.0","0.0",,"57","48","56",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-27","4.03",,,,,,"0.00","0.0","0.0",,"58","44","50",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-28",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-29","2.01",,,,,,"0.00","0.0","0.0",,"60","46",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-11-30","2.01",,,,,,"0.00","0.0","0.0",,"47","38",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-01","10.07",,,,,,"0.70","0.0","0.0",,"59","42",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-02","6.93",,,,,,"0.00","0.0","0.0",,"53","34","44",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-03","6.93",,,,,,"0.28","0.0","0.0",,"58","34","46",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-04","4.03",,,,,,"0.00","0.0","0.0",,"58","45","46",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-05",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-06","2.01",,,,,,"0.04","0.0","0.0",,"59","43","57",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-07","6.04",,,,,,"0.93","0.0","0.0",,"59","43","58",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-08","2.91",,,,,,"0.00","0.0","0.0",,"60","53","56",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-09","2.91",,,,,,"0.00","0.0","0.0",,"57","43","45",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-10","2.01",,,,,,"0.00","0.0","0.0",,"49","37","38",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-11","2.91",,,,,,"0.02","0.0","0.0",,"41","34","39",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-12","2.91",,,,,,"0.50","0.0","0.0",,"40","37",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-13","6.04",,,,,,"0.00","0.0","0.0",,"39","32",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-14",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-15",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-16","6.04",,,,,,"0.96","0.0","0.0",,"42","34",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-17","8.95",,,,,,"0.43","0.0","0.0",,"46","39","42",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-18","8.95",,,,,,"0.00","0.0","0.0",,"42","33","38",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-19",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-20","2.91",,,,,,"0.00","0.0","0.0",,"40","32","35",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-21","4.03",,,,,,"0.00","0.0","0.0",,"42","32","34",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-22","2.91",,,,,,"0.00","0.0","0.0",,"42","29","39",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-23","4.92",,,,,,"1.62","0.0","0.0",,"47","37",,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-24",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-25",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-26",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-27",,,,,,,"0.00","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-28","4.92",,,,,,"0.03","0.0","0.0",,"36","28","35",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-29","6.04",,,,,,"0.00","0.0","0.0",,"40","34","40",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-30","4.92",,,,,,"0.00","0.0","0.0",,"51","38","47",,,,,,,,,,,,,,,
"USC00309580","WORLD TRADE CENTER, NY US","2022-12-31","4.92",,,,,,"0.25","0.0","0.0",,"57","47","55",,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-01",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-02",,,,,,,"0.82",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-03",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-04",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-05",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-06",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-07",,,,,,,"0.44",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-08",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-10",,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-14",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-17",,,,,,,"1.46",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-19",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-20",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-21",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-29",,,,,,,"0.81",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-30",,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-31",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-03",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-04",,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-05",,,,,,,"0.41","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-07",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-08",,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-09",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-13",,,,,,,"0.14",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-14",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-18",,,,,,,"0.55",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-23",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-25",,,,,,,"0.74",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-26",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-07",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-08",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-09",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-10",,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-12",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-13",,,,,,,"0.44",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-17",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-18",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-20",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-22",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-24",,,,,,,"1.37",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-25",,,,,,,"0.60",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-27",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-28",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-31",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-01",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-02",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-03",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-04",,,,,,,"0.38",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-06",,,,,,,"1.25",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-07",,,,,,,"0.33",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-08",,,,,,,"0.69",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-09",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-10",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-11",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-13",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-15",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-17",,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-19",,,,,,,"2.65",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-22",,,,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-24",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-27",,,,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-01",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-02",,,,,,,"0.41",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-03",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-04",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-05",,,,,,,"0.01","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-07",,,,,,,"1.31",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-08",,,,,,,"1.09",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-09",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-13",,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-14",,,,,,,"0.25",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-15",,,,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-17",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-05-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
